,match_id,team_id,game_size,party_size,player_dist_ride,player_dist_walk,player_survive_time,player_kills,team_placement,speed
26,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,29,28,2,0.0,809.7393549999998,478.7585,1,17,1.6913315481605022
27,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,30,28,2,0.0,164.13715,201.634,1,25,0.8140350833688763
28,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100000,95,1,0.0,37.919838,106.351,0,88,0.35655365722936316
29,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100001,95,1,0.0,3205.857,1280.298,0,25,2.5039928204214954
30,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100002,95,1,0.0,169.202911,207.142,1,72,0.8168450193587008
31,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100003,95,1,0.0,3383.91943,973.799,1,37,3.474967041453113
32,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100004,95,1,0.0,1389.1513699999996,594.493,5,56,2.336699288301123
33,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100005,95,1,0.0,25.059248,84.646,0,94,0.29604763367436143
34,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100006,95,1,292.205048,3457.0361299999995,1690.021,3,8,2.045558090698281
35,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100007,95,1,1491.155,2726.21118,1592.215,1,12,1.7122129737504042
36,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100008,95,1,2640.6853,2895.558,1325.692,0,22,2.1841860703692864
37,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100009,95,1,1.76130247,1560.48,778.375,1,46,2.0047920346876507
38,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100010,95,1,0.0,106.2159,103.415,0,89,1.0270840787119857
39,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100011,95,1,0.0,3875.382,1708.545,9,6,2.2682352528028233
40,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100012,95,1,0.0,34.799175299999995,118.982,0,84,0.2924742843455312
41,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100013,95,1,0.0,1968.63855,1283.385,2,23,1.5339423088161386
42,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100014,95,1,0.0,10.62204,87.896,0,93,0.12084782015108765
43,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100015,95,1,1570.76111,1160.1893300000004,899.904,5,40,1.289236774144798
44,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100016,95,1,0.0,535.6768,269.766,0,68,1.985709096031375
45,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100017,95,1,0.0,1575.52026,1434.94,1,17,1.0979694342620596
46,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100018,95,1,591.8351,2661.93945,1393.024,4,18,1.910907098513737
47,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100019,95,1,0.0,126.959831,272.838,0,67,0.465330456168129
48,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100020,95,1,0.0,235.560287,1058.78,1,71,0.22248275090198152
49,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100021,95,1,789.7678,1644.06,1282.862,0,24,1.2815563949980588
50,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100022,95,1,4139.08154,1764.17957,1180.849,0,27,1.4939925172481834
51,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100023,95,1,0.0,391.9166,409.971,0,59,0.9559617631491009
52,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100024,95,1,0.0,43.34671,134.342,0,81,0.32265940658915304
53,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100025,95,1,3629.12,1582.34717,1744.19,3,5,0.907210321123272
54,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100026,95,1,0.0,218.5152,193.885,0,74,1.1270350981251773
55,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100027,95,1,0.0,858.5553,1649.86,0,9,0.5203806989683973
56,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100028,95,1,2.210514,4376.995,1961.797,3,2,2.231115145960566
57,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100029,95,1,0.0,4.33705044,113.843,0,87,0.03809676870778177
58,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100030,95,1,2914.935,596.844666,687.1569999999998,0,47,0.8685710339849556
